resume_id,job_id,score,score_percentual
24,1,3.259285461620092,6.142978861578049
24,2,3.3966261278932914,6.843782321325074
24,3,3.174142480211082,5.708522720045155
24,4,4.976588628762542,14.905802238115005
24,5,3.826577732170344,9.037681477178666
25,1,3.4297842235585425,7.012976987343418
25,2,3.585719890153001,7.808664511022485
25,3,3.33311345646438,6.519698413164781
25,4,5.379598662207358,16.962227573849702
25,5,4.073884043099025,10.299602822247266
26,1,3.1029359745313054,5.3451797503990175
26,2,3.2232247940368772,5.958973342390935
26,3,3.028364116094987,4.9646645118317245
26,4,4.607023411371237,13.020034606590652
26,5,3.599794766546947,7.880483895186298
27,1,3.5380261761584717,7.565299448928902
27,2,3.705766967438211,8.421224573361505
27,3,3.4340369393139842,7.0346771726971555
27,4,5.635451505016722,18.267759011058867
27,5,4.2308876346844535,11.10073960978044
28,1,3.2904138662893527,6.301816693667991
28,2,3.431149470380541,7.019943385004268
28,3,3.203166226912929,5.8566211868387805
28,4,5.050167224080267,15.28124918737777
28,5,3.8717290918419702,9.268073755946377
29,1,3.2030420940926776,5.855987778597355
29,2,3.3342487249901924,6.525491308541074
29,3,3.121701846965699,5.440935717543039
29,4,4.843645484949833,14.227437863878867
29,5,3.744997434581837,8.621404518950643
30,1,3.529182879377432,7.52017506481244
30,2,3.6959591996861514,8.37117881663446
30,3,3.425791556728232,6.9926037446307845
30,4,5.614548494983278,18.161097945927402
30,5,4.218060543868651,11.035287257857798
31,1,3.5125574814290768,7.435341222673494
31,2,3.6775205963122795,8.277092793987618
31,3,3.4102902374670183,6.913505699866008
31,4,5.575250836120401,17.96057514348024
31,5,4.193945613134941,10.912236836243224
32,1,3.517863459497701,7.462415853143371
32,2,3.683405256963515,8.307120248023843
32,3,3.4152374670184695,6.938749756705829
32,4,5.587792642140468,18.02457178255912
32,5,4.2016418676244225,10.95150824739681
33,1,3.594977007428369,7.855900482638909
33,2,3.768928991761475,8.743519246683668
33,3,3.487137203166227,7.3056300494445825
33,4,5.7700668896321075,18.954656270505524
33,5,4.313494099538225,11.52225275616228
34,1,4.986204457021578,14.95486859184057
34,2,5.311887014515496,16.61671769498225
34,3,4.784300791556729,13.924621752845995
34,4,9.058528428093645,35.73457503698803
34,5,6.331452026680349,21.81921676063282
35,1,3.3176512203749557,6.440799796746692
35,2,3.461357395056885,7.174084315723565
35,3,3.2285620052770447,5.9862073452832005
35,4,5.114548494983278,15.609765267982691
35,5,3.9112365315546436,9.469666999868124
36,1,3.9200565970993986,9.514672842760021
36,2,4.129462534327187,10.58320126396981
36,3,3.7902374670184695,8.85224926516436
36,4,6.538461538461538,22.875517024738276
36,5,4.785017957927142,13.928281212838714
37,1,3.322603466572338,6.46606945185191
37,2,3.4668497449980387,7.202109939490711
37,3,3.233179419525066,6.009768465000369
37,4,5.1262541806020065,15.669495464456313
37,5,3.918419702411493,9.506320316944805
38,1,4.133710647329324,10.604877963013719
38,2,4.366418203216948,11.792306746495196
38,3,3.9894459102902373,9.868743287247874
38,4,7.043478260869565,25.452448358314538
38,5,5.094920472036942,15.509610035289823
39,1,3.169437566324726,5.684515118954805
39,2,3.296979207532366,6.335317432978307
39,3,3.0903693931398415,5.28105669089083
39,4,4.764214046822742,13.822125816379287
39,5,3.6962544894817855,8.372685581644589
40,1,3.5012380615493455,7.377582011004423
40,2,3.664966653589643,8.213034225377001
40,3,3.399736147757256,6.859651711941055
40,4,5.548494983277592,17.824048980111957
40,5,4.177526936890713,10.828457825782237
41,1,3.2695436858860982,6.195323147153143
41,2,3.4080031384856806,6.901835399128445
41,3,3.183707124010554,5.757327896602145
41,4,5.000836120401337,15.029529073667506
41,5,3.8414571575166754,9.113606205408935
42,1,3.3859214715245844,6.789160042125772
42,2,3.5370733621027854,7.560437557656346
42,3,3.2922163588390503,6.311014209955583
42,4,5.275919732441472,16.433188690797625
42,5,4.010261672652643,9.974959156710947
43,1,3.5649097983728333,7.702477576642942
43,2,3.7355825814044725,8.57336367381172
43,3,3.45910290237467,7.162580394018922
43,4,5.698996655518394,18.592008649058528
43,5,4.269881990764494,11.299714759625282
44,1,3.4888574460558894,7.314407873241377
44,2,3.6512357787367593,8.142970165959138
44,3,3.3881926121372032,6.800748912648135
44,4,5.519230769230769,17.674723488927906
44,5,4.159569009748589,10.736824533090534
45,1,3.628935267067563,8.029178117646122
45,2,3.806590819929384,8.935694952515517
45,3,3.5187994722955147,7.467192013219445
45,4,5.8503344481605355,19.36423476061036
45,5,4.362750128270908,11.773589787545232
46,1,3.131234524230633,5.489577779571692
46,2,3.254609650843468,6.119119763917475
46,3,3.0547493403693933,5.099299481644111
46,4,4.673913043478261,13.36135001501135
46,5,3.6408414571575167,8.089931421338765
47,1,3.6466218606296428,8.119426885879044
47,2,3.8262063554335035,9.035786465969608
47,3,3.5352902374670183,7.5513388693521835
47,4,5.892140468227424,19.57755689087329
47,5,4.388404309902514,11.904494491390523
48,1,3.968164131588256,9.76014949235357
48,2,4.182816790898391,10.85545018056493
48,3,3.8350923482849604,9.081128713845416
48,4,6.6521739130434785,23.455753219053463
48,5,4.85479733196511,14.284342007297903
49,1,3.2684824902723735,6.189908221059167
49,2,3.4068262063554333,6.8958299083212
49,3,3.1827176781002637,5.75227908523418
49,4,4.998327759197324,15.016729745851729
49,5,3.839917906618779,9.105751923178216
50,1,2.761938450654404,3.6051834988682767
50,2,2.8450372695174577,4.029208962996112
50,3,2.7104221635883907,3.3423131255924776
50,4,3.801003344481605,8.907183935121255
50,5,3.1051821446895844,5.356641205049101
51,1,3.8149982313406436,8.978595159456463
51,2,4.012946253432719,9.988657674052527
51,3,3.6922823218997363,8.35241693973588
51,4,6.290133779264214,21.60838357097644
51,5,4.632632119035403,13.15070727199769
52,1,3.692607003891051,8.354073683284643
52,2,3.8772067477442134,9.296024400950236
52,3,3.578166226912929,7.7701206952973125
52,4,6.000836120401337,20.132194429556925
52,5,4.455105182144689,12.244846721388278
53,1,4.182879377431907,10.855769538701244
53,2,4.420949391918399,12.070561153897561
53,3,4.035290237467018,10.102671547296893
53,4,7.159698996655519,26.045483880445502
53,5,5.166239096972807,15.873525111979731
54,1,3.507251503360453,7.408266592203619
54,2,3.6716359356610435,8.24706533995139
54,3,3.405343007915567,6.888261643026185
54,4,5.562709030100335,17.89657850440136
54,5,4.186249358645459,10.872965425089637
55,1,3.565263530244075,7.704282552007603
55,2,3.735974892114555,8.5753655040808
55,3,3.4594327176781,7.1642633311415755
55,4,5.699832775919733,18.596275091663788
55,5,4.270395074397126,11.302332853702188
56,1,3.649805447470817,8.135671664160968
56,2,3.829737151824245,9.053802938391344
56,3,3.538258575197889,7.566485303456079
56,4,5.8996655518394645,19.615954874320618
56,5,4.393022062596203,11.928057338082676
57,1,3.4591439688715955,7.162789942610069
57,2,3.618281679089839,7.974816423356271
57,3,3.3604881266490767,6.65938219434513
57,4,5.448996655518394,17.316342310086174
57,5,4.116469984607491,10.516904630630448
58,1,3.596745666784577,7.8649253594622035
58,2,3.770890545311887,8.753528398029077
58,3,3.4887862796833775,7.314044735057856
58,4,5.774247491638796,18.975988483531818
58,5,4.316059517701385,11.535343226546804
59,1,3.9872656526353025,9.857618162045124
59,2,4.20400156924284,10.963549015095346
59,3,3.8529023746701845,9.172007318468776
59,4,6.697324414715719,23.68614111973743
59,5,4.882503848127245,14.425719087450817
60,1,3.2568093385214008,6.130344034025439
60,2,3.3938799529227146,6.829769509441501
60,3,3.171833773087071,5.696742160186571
60,4,4.9707357859531776,14.875937139878195
60,5,3.822986146741919,9.019354818640323
61,1,3.7449593208348073,8.621210037254091
61,2,3.9352687328364064,9.592295280774337
61,3,3.6269788918205803,8.019195389450225
61,4,6.124581939799331,20.76362793513521
61,5,4.531041559774243,12.632324644770337
62,1,3.9260700389105057,9.545357423959214
62,2,4.136131816398588,10.6172323785442
62,3,3.795844327176781,8.880859196249494
62,4,6.552675585284281,22.948046549027676
62,5,4.793740379681888,13.972788812146113
63,1,3.220374955783516,5.9444315714656195
63,2,3.353471949784229,6.623580991726079
63,3,3.137862796833773,5.523399636553124
63,4,4.884615384615385,14.436493551536547
63,5,3.7701385325808108,8.749691128719027
64,1,3.3806154934559602,6.762085411655894
64,2,3.5311887014515495,7.530410103620119
64,3,3.287269129287599,6.28577015311576
64,4,5.263377926421405,16.36919205171874
64,5,4.002565418163161,9.935687745557358
65,1,3.369649805447471,6.706131175351484
65,2,3.519027069438996,7.468353365278585
65,3,3.2770448548812663,6.233599102313459
65,4,5.237458193979933,16.23693233095572
65,5,3.986659825551565,9.854526829173277
66,1,3.519278386982667,7.469635754602004
66,2,3.6849744998038445,8.315127569100172
66,3,3.41655672823219,6.945481505196449
66,4,5.59113712374582,18.04163755298016
66,5,4.203694202154951,10.961980623704433
67,1,3.3399363282631764,6.554513244720174
67,2,3.486072969792075,7.3001996226757155
67,3,3.2493403693931397,6.092232384010455
67,4,5.167224080267559,15.87855115211399
67,5,3.943560800410467,9.634606926713191
68,1,3.723027944817828,8.509301564645268
68,2,3.9109454688112986,9.468181804091268
68,3,3.6065303430079156,7.914853287845627
68,4,6.072742474916388,20.49910849360917
68,5,4.499230374551052,12.470002812002182
69,1,3.2755571276972053,6.226007728352336
69,2,3.414672420557081,6.935866513702835
69,3,3.1893139841688654,5.7859378276872775
69,4,5.01505016722408,15.102058597956905
69,5,3.8501795792714213,9.158113804716333
70,1,3.2819243013795543,6.258497284916189
70,2,3.4217340133385643,6.971899458546307
70,3,3.1952506596306067,5.816230695895063
70,4,5.030100334448161,15.178854564851562
70,5,3.8594150846587993,9.205239498100637
71,1,3.28758401131942,6.287376890750725
71,2,3.4280109846998825,7.003928742851616
71,3,3.2005277044854883,5.843157689857542
71,4,5.043478260869565,15.247117646535703
71,5,3.867624422780913,9.24712900333113
72,1,3.1284046692607004,5.475137976654425
72,2,3.2514711651628088,6.10310512176482
72,3,3.0521108179419527,5.0858359846628725
72,4,4.667224080267559,13.32721847416928
72,5,3.6367367880964596,8.068986668723516
73,1,3.2819243013795543,6.258497284916189
73,2,3.4217340133385643,6.971899458546307
73,3,3.1952506596306067,5.816230695895063
73,4,5.030100334448161,15.178854564851562
73,5,3.8594150846587993,9.205239498100637
74,1,3.2808631057658295,6.253082358822214
74,2,3.420557081208317,6.965893967739062
74,3,3.1942612137203166,5.811181884527099
74,4,5.027591973244147,15.166055237035783
74,5,3.857875833760903,9.197385215869918
75,1,3.315175097276265,6.428164969194084
75,2,3.458611220086308,7.160071503839991
75,3,3.2262532981530345,5.974426785424618
75,4,5.108695652173913,15.57990016974588
75,5,3.9076449461262186,9.451340341329784
76,1,3.41811107180757,6.95341280030969
76,2,3.5727736367202825,7.742604112142787
76,3,3.3222295514511875,6.4641614881171705
76,4,5.35200668896321,16.82143496787616
76,5,4.056952283222166,10.213205717709375
77,1,3.280155642023346,6.249472408092896
77,2,3.419772459788152,6.961890307200898
77,3,3.1936015831134563,5.8078160102817895
77,4,5.025919732441472,15.15752235182527
77,5,3.8568496664956387,9.192149027716107
78,1,3.389458790237,6.807209795772355
78,2,3.540996469203609,7.580455860347163
78,3,3.295514511873351,6.327843581182131
78,4,5.2842809364548495,16.47585311685021
78,5,4.015392508978963,10.001140097480002
79,1,3.855323664662186,9.184362351027525
79,2,4.057669674382111,10.216866324727848
79,3,3.7298812664907652,8.54427177171853
79,4,6.385451505016722,22.09475802797593
79,5,4.691123653155464,13.449169996764951
80,1,3.238769013088079,6.038290290427859
80,2,3.373872106708513,6.727676165718331
80,3,3.155013192612137,5.610912366931176
80,4,4.9280936454849495,14.658348567009996
80,5,3.7968188814776807,8.885832020718128
81,1,3.6784577290413867,8.281874668698304
81,2,3.861514319340918,9.215951190186965
81,3,3.5649736147757256,7.70280321039112
81,4,5.967391304347826,19.961536725346576
81,5,4.4345818368394045,12.140122958312045
82,1,5.824195259992925,19.230855230716422
82,2,6.241271086700667,21.359053602436955
82,3,5.565633245382585,17.911499796415264
82,4,11.039297658862877,45.84177756884591
82,5,7.5469471523858385,28.021481628822677
83,1,2.9883268482490273,4.760367732249681
83,2,3.096116123970184,5.310380335208442
83,3,2.9215039577836412,4.419392884091563
83,4,4.3361204013377925,11.63770720248683
83,5,3.4335556695741407,7.032221414268817
84,1,3.829854969932791,9.054404124772118
84,2,4.029423303256179,10.07273454535396
84,3,3.7061345646437993,8.423100298887382
84,4,6.325250836120401,21.787574160397302
84,5,4.654181631605952,13.260667223227735
85,1,3.5606650159179343,7.680817872267043
85,2,3.730874852883484,8.54934171058274
85,3,3.455145118733509,7.1423851485470635
85,4,5.688963210702341,18.540811337795425
85,5,4.2637249871729095,11.268297630702415
86,1,3.334276618323311,6.525633638885638
86,2,3.4797959984307574,7.2681703383704095
86,3,3.2440633245382586,6.065305390047978
86,4,5.153846153846154,15.81028807042985
86,5,3.935351462288353,9.592717421482698
87,1,3.2638839759462326,6.166443541318607
87,2,3.4017261671243624,6.869806114823136
87,3,3.1784300791556728,5.730400902639668
87,4,4.987458193979933,14.961265991983364
87,5,3.833247819394561,9.07171670017844
88,1,5.193845065440396,16.014389130895072
88,2,5.542173401333857,17.791792062933247
88,3,4.977902374670185,14.912505843844375
88,4,9.549331103678929,38.238976846274895
88,5,6.632632119035403,23.356037983776528
89,1,3.1818181818181817,5.747689256717849
89,2,3.310710082385249,6.405381492396167
89,3,3.1019129287598943,5.339959490183749
89,4,4.793478260869565,13.971451307563346
89,5,3.71421241662391,8.464318874336294
90,1,5.043155288291475,15.245469625550575
90,2,5.37504903883876,16.939012368304414
90,3,4.837401055408971,14.195574629593418
90,4,9.19314381270903,36.42147229643468
90,5,6.41405849153412,22.240729907014654
91,1,3.242306331800495,6.056340044074443
91,2,3.377795213809337,6.747694468409149
91,3,3.158311345646438,5.627741738157725
91,4,4.936454849498328,14.701012993062587
91,5,3.801949717804002,8.912012961487187
92,1,4.3859214715245844,11.891825398015191
92,2,4.646135739505689,13.219611728350497
92,3,4.224604221635884,11.068677455700763
92,4,7.639632107023411,28.494421935864
92,5,5.460749102103643,17.376311112123663
93,1,3.62398302087018,8.003908462540902
93,2,3.8010984699882306,8.907669328748373
93,3,3.5141820580474934,7.443630893502276
93,4,5.838628762541806,19.30450456413673
93,5,4.355566957414059,11.736936470468555
94,1,3.162362928899894,5.648415611661635
94,2,3.289132993330718,6.29528082759667
94,3,3.0837730870712403,5.247397948437736
94,4,4.747491638795987,13.736796964274117
94,5,3.685992816829143,8.320323700106474
95,1,7.911213300318359,29.880209882201235
95,2,8.55590427618674,33.16985219001936
95,3,7.511543535620053,27.840828820078713
95,4,15.972408026755852,71.01378893987231
95,5,10.574140584915341,43.46823668256694
96,1,3.9465864874425187,9.650045995109405
96,2,4.158885837583366,10.733338534150944
96,3,3.8149736147757256,8.978469549363474
96,4,6.601170568561873,23.19550022013268
96,5,4.823499230374551,14.12463826860665
97,1,4.151750972762646,10.696931706611302
97,2,4.386426049431149,11.894400090218365
97,3,4.006266490765172,9.95457308050327
97,4,7.0861204013377925,25.670036931182732
97,5,5.12108773730118,15.64313283321202
98,1,3.1422002122391226,5.545532015876104
98,2,3.266771282856022,6.18117650225901
98,3,3.0649736147757256,5.151470532446409
98,4,4.699832775919733,13.49360973577437
98,5,3.6567470497691126,8.171092337722845
99,1,3.1605942695436857,5.639390734838342
99,2,3.287171439780306,6.285271676251261
99,3,3.08212401055409,5.238983262824461
99,4,4.743311036789297,13.715464751247822
99,5,3.6834273986659825,8.307233229721945
100,1,2.529182879377432,2.4175097089230215
100,2,2.5868968222832485,2.712004645940312
100,3,2.4934036939313984,2.234940498885604
100,4,3.250836120401338,6.099864700861024
100,5,2.76757311441765,3.6339353024450793
101,1,3.245136186770428,6.070779846991711
101,2,3.380933699489996,6.763709110561803
101,3,3.1609498680738786,5.641205235138962
101,4,4.94314381270903,14.735144533904654
101,5,3.806054386865059,8.932957714102434
102,1,3.6264591439688716,8.016543290093512
102,2,3.8038446449588075,8.921682140631946
102,3,3.516490765171504,7.455411453360861
102,4,5.844481605351171,19.33436966237355
102,5,4.359158542842484,11.755263129006895
103,1,3.3512557481429077,6.612272456389244
103,2,3.4986269125147116,7.364258191286332
103,3,3.2598944591029024,6.146086371935409
103,4,5.193979933110368,16.01507731548227
103,5,3.9599794766546945,9.718385937174174
104,1,3.35620799434029,6.6375421114944615
104,2,3.5041192624558652,7.392283815053478
104,3,3.2645118733509233,6.169647491652576
104,4,5.205685618729097,16.07480751195589
104,5,3.9671626475115445,9.755039254250859
105,1,3.8489564909798375,9.151872794463674
105,2,4.050608081600628,10.180833379884378
105,3,3.723944591029024,8.513978903510743
105,4,6.370401337792642,22.017962061081274
105,5,4.6818881477680865,13.402044303380647
106,1,3.330031835868412,6.503973934509738
106,2,3.4750882699097687,7.244148375141428
106,3,3.2401055408970976,6.04511014457612
106,4,5.1438127090301,15.759090759166744
106,5,3.9291944586967675,9.561300292559826
107,1,3.3615139724089143,6.664616741964339
107,2,3.5100039231071007,7.422311269089704
107,3,3.2694591029023745,6.194891548492398
107,4,5.218227424749164,16.13880415103477
107,5,3.974858902001026,9.794310665404444
108,1,3.2444287230279447,6.067169896262394
108,2,3.3801490780698313,6.75970545002364
108,3,3.1602902374670183,5.637839360893652
108,4,4.941471571906354,14.726611648694135
108,5,3.805028219599795,8.927721525948622
109,1,3.4669260700389106,7.202499400632556
109,2,3.6269125147116514,8.018856689276069
109,3,3.367744063324538,6.696406811043536
109,4,5.467391304347826,17.410204047401866
109,5,4.127757824525398,10.574502700322377
110,1,3.246904846126636,6.079804723815004
110,2,3.382895253040408,6.773718261907213
110,3,3.162598944591029,5.649619920752237
110,4,4.947324414715719,14.756476746930947
110,5,3.8086198050282194,8.946048184486962
111,1,3.0739299610894943,5.197171770497025
111,2,3.1910553158101216,5.794823260326229
111,3,3.0013192612137205,4.826663667774031
111,4,4.538461538461538,12.670186312959439
111,5,3.5577219086711134,7.665800180880023
112,1,3.0162716660771136,4.902960786057699
112,2,3.127108670066693,5.468524926465903
112,3,2.9475593667546174,4.552344916781293
112,4,4.4021739130434785,11.97475616830227
112,5,3.474089276552078,7.239050846344375
113,1,2.48673505482844,2.200912665164008
113,2,2.5398195370733623,2.4717850136505004
113,3,2.453825857519789,2.0329880441670265
113,4,3.150501672240803,5.5878915882299784
113,5,2.7060030785017957,3.3197640132163815
114,1,3.3003183586841174,6.352356003878428
114,2,3.442134170262848,7.075994632538558
114,3,3.212401055408971,5.903743426273115
114,4,5.073578595317726,15.400709580325017
114,5,3.8860954335556697,9.341380390099738
115,1,2.494517155995755,2.2406221231864936
115,2,2.5484503726951746,2.5158252795702984
115,3,2.4610817941952505,2.070012660865431
115,4,3.168896321070234,5.681753325545669
115,5,2.7172909184197023,3.3773620829083093
116,1,2.687654757693668,3.2261386722900034
116,2,2.762652020400157,3.608824606488941
116,3,2.6411609498680737,2.988896329834963
116,4,3.6254180602006687,8.011230988016925
116,5,2.9974345818368393,4.80684144889888
117,1,3.7233816766890695,8.511106540009925
117,2,3.911337779521381,9.47018363436035
117,3,3.6068601583113455,7.91653622496828
117,4,6.073578595317726,20.503374936214435
117,5,4.499743458183684,12.472620906079088
118,1,2.6094800141492747,2.8272391167004876
118,2,2.67595135347195,3.166420117021872
118,3,2.5682717678100264,2.616967225728249
118,4,3.440635451505017,7.06834717225475
118,5,2.884043099025141,4.2282426579026975
119,1,3.208348072161302,5.883062409067233
119,2,3.340133385641428,6.555518762577299
119,3,3.1266490765171504,5.466179774382861
119,4,4.8561872909699,14.29143450295775
119,5,3.7526936890713185,8.66067593010423
120,1,3.6660771135479306,8.218700530935259
120,2,3.8477834444880346,9.145887130769104
120,3,3.5534300791556728,7.6439004110982
120,4,5.938127090301004,19.812211234162525
120,5,4.416623909697281,12.048489665620343
121,1,4.351609480014149,11.716742787643321
121,2,4.608081600627697,13.025434192249566
121,3,4.192612137203167,10.905432554803246
121,4,7.558528428093646,28.080577003153905
121,5,5.410979989738327,17.1223559866638
122,1,2.5638486027591085,2.594397294659549
122,2,2.625343271871322,2.9081840123103233
122,3,2.5257255936675462,2.3998683369057767
122,4,3.3327759197324416,6.517976076176378
122,5,2.817855310415598,3.890508521981849
123,1,3.9978776087725505,9.911767422984878
123,2,4.215770890545312,11.0236039231678
123,3,3.862796833773087,9.222495432148422
123,4,6.722408026755853,23.814134397895195
123,5,4.897896357106208,14.50426190975799
124,1,3.9784223558542626,9.812493777928664
124,2,4.194193801490781,10.913503258368303
124,3,3.844656992084433,9.129933890402409
124,4,6.676421404682274,23.579480054605963
124,5,4.869676757311442,14.360266735528175
125,1,3.342058719490626,6.565343096908123
125,2,3.4884268340525697,7.3122106042902075
125,3,3.2513192612137205,6.102330006746385
125,4,5.172240802675585,15.90414980774554
125,5,3.94663930220626,9.650315491174625
126,1,3.6070038910505837,7.917269645037299
126,2,3.782267555904276,8.81158147583245
126,3,3.4983509234828496,7.362849911614846
126,4,5.798494983277592,19.099715319084314
126,5,4.330938943047717,11.611267954777075
127,1,3.956844711708525,9.702390280684497
127,2,4.1702628481757555,10.791391611954317
127,3,3.8245382585751977,9.027274725920464
127,4,6.625418060200669,23.319227055685182
127,5,4.8383786557208825,14.200562996836918
128,1,4.411743898125221,12.023588599635255
128,2,4.674774421341703,13.365745337993468
128,3,4.2486807387862795,11.191531865654564
128,4,7.70066889632107,28.805872246047887
128,5,5.498204207285788,17.567431979737787
129,1,3.2946586487442517,6.323476398043892
129,2,3.43585719890153,7.04396534823325
129,3,3.20712401055409,5.876816432310639
129,4,5.0602006688963215,15.332446498640875
129,5,3.877886095433556,9.299490884869249
130,1,3.59957552175451,7.87936516237947
130,2,3.774029030992546,8.76954304018173
130,3,3.491424802110818,7.3275082320390945
130,4,5.780936454849498,19.010120024373883
130,5,4.320164186762442,11.556287979162052
131,1,2.2472585779978775,0.9789443432902424
131,2,2.274225186347587,1.1165459214821438
131,3,2.2305408970976255,0.8936396121297121
131,4,2.5844481605351173,2.6995099444698316
131,5,2.358645459209851,1.5473143231511501
132,1,4.340997523876902,11.66259352670357
132,2,4.596312279325225,12.965379284177109
132,3,4.182717678100264,10.854944441123601
132,4,7.533444816053512,27.952583724996146
132,5,5.395587480759364,17.043813164356624
133,1,3.3038556773965335,6.370405757525013
133,2,3.446057277363672,7.0960129352293775
133,3,3.215699208443272,5.920572797499664
133,4,5.081939799331104,15.443374006377603
133,5,3.8912262698819906,9.367561330868797
134,1,2.538733639900955,2.4662440437688
134,2,2.5974892114554726,2.766054063205518
134,3,2.5023087071240107,2.2803798011972845
134,4,3.2734113712374584,6.215058651203009
134,5,2.7814263724987174,3.7046238425215363
135,1,2.369649805447471,1.6034658194620643
135,2,2.4099646920360924,1.8091791945844347
135,3,2.344656992084433,1.4759358565682805
135,4,2.8737458193979935,4.175699085889345
135,5,2.5361723961005644,2.45317487376056
136,1,3.2546869472939512,6.119514181837489
136,2,3.3915260886622205,6.817758527827012
136,3,3.169854881266491,5.686644537450643
136,4,4.9657190635451505,14.850338484246638
136,5,3.819907644946126,9.00364625417889
137,1,2.8461266360099047,4.034767635656988
